RowID,COL_1,COL_2,COL_3,COL_4,COL_5,SOLD
bJKDBinH,,,,2,-6,0
rIVh5m79,310,VAL_B,4,10,5,0
1v0Jokf8,888,VAL_B,8,4,7,0
dHonCTCU,,VAL_B,,9,11,0
yUuTnTT6,,,,11,-7,0
ZuUElMyC,170,VAL_B,5,8,-8,0
rz3WEmf7,,VAL_B,,4,13,0
Q3394Fdl,235,VAL_B,5,4,20,0
65vSQWVO,,,,14,12,0
N3TQlieu,175,VAL_B,1,5,26,0
LtEPT1dE,,,,7,-6,0
UlqlKVHt,,VAL_B,,7,-7,0
JTtA9p3G,,,,9,9,0
G6cT66hE,,,,,6,0
Cei5NRTc,250,VAL_B,6,7,-3,0
CVT8KrxS,,,,7,12,0
sdhMabrv,235,VAL_H,6,9,0,0
tck0uSAk,,,,5,3,0
ZUr9qYyE,,VAL_B,,6,14,0
1N3IjN5y,,,,3,12,0
RShXpEnm,355,VAL_B,2,8,-3,0
AMJhZO5U,285,VAL_B,1,7,8,0
LpVDVg7z,120,VAL_B,4,8,16,0
b8lqsvuQ,,,,36,4,0
xRYXKHma,120,VAL_B,6,3,-1,1
A5xQdOzF,250,VAL_B,4,7,2,0
lYyePjhA,,,,6,-5,0
71TCiQu2,,VAL_B,,,14,0
rjj7gR9j,,,,9,-10,0
0HfHGIIH,,,,9,-5,0
m3pYri0p,215,VAL_B,3,9,-10,0
mWiQ19H1,,,,9,9,0
hbbS9D1R,195,VAL_B,1,12,15,0
jkxwGQJu,270,VAL_B,7,2,-10,1
p59EFbxn,,,,9,-7,0
7cmndk3a,320,VAL_B,1,9,5,0
RQETnRkk,,,,12,-2,0
kpdGasWL,,,,,-10,0
eH44lWX4,215,VAL_B,4,,-15,0
DsKTlcvf,255,VAL_B,1,4,6,0
FEWULPV3,240,VAL_B,2,,4,0
op3biRs7,,,,9,-4,0
wXR9wq6j,110,VAL_A,2,7,34,0
msOC299k,220,VAL_B,2,3,11,1
skmPDBjh,,,,9,19,0
UTpHR8m8,265,VAL_B,5,7,-1,0
gEFpHgOF,-3,VAL_B,1,4,15,0
NZ3Jqwwl,-3,VAL_M,7,7,-1,0
jU9OUPuF,250,VAL_B,5,17,10,0
ajbG5KiZ,285,VAL_B,7,,-1,0
nGv2LUjt,140,VAL_B,1,4,15,0
B4Lq0cP0,305,VAL_B,7,49,2,0
LDYaopNX,,,,4,2,0
SWYwyjUd,305,VAL_B,7,2,2,0
DT47Nbmt,,,,,-1,0
xONFJD0c,,,,,-9,0
QNV0sgaQ,,,,18,7,0
KZCcorQ8,,,,15,5,0
iyAmQnCT,245,VAL_B,3,4,-3,0
j59ypsGr,,,,8,-12,0
Xt42dwZm,245,VAL_B,3,,-13,0
KIkvM7qh,-3,VAL_B,7,22,-9,0
smVqCl19,270,VAL_B,7,8,6,0
hQBWM7Ai,,,,,21,0
z3C1KE3E,,,,4,11,0
hApy7s5H,295,VAL_B,5,7,7,0
8PQKXl3w,300,VAL_B,4,5,9,0
PyvU6clU,,,,15,-5,0
k0SizV9N,,,,9,0,0
q5ncfH9o,,,,13,-3,0
9XPxQHQT,295,VAL_B,6,7,-8,0
EtlVFVHV,285,VAL_B,7,,0,0
3baOKOqd,220,VAL_B,4,6,12,0
oT0t7Go1,,,,7,11,0
jBRG0uWg,,,,14,10,0
QfwrkTyT,,,,8,8,0
OzTqrivA,,,,5,19,0
vUrvCwsm,,,,9,14,0
MzDIpPQP,,,,9,12,0
HzlztUqJ,-3,VAL_B,-3,36,0,0
9Rkz8pyB,,,,15,8,0
1EfP6Qth,,,,,-5,0
kJcMhZM6,,,,2,-2,0
MigiwIug,190,VAL_B,4,9,-1,0
Hyj7BFow,,,,,23,0
IajeeELL,,,,,-13,0
dIh0ENav,110,VAL_B,1,7,30,0
4oaWIIjI,,,,15,19,0
OXJvKjMj,225,VAL_B,5,4,2,0
v7heNyS0,-3,VAL_B,7,9,-7,0
eDRC3jTU,,,,,-5,0
FpPJWm7S,,,,,14,0
aj46ngGt,375,VAL_B,7,3,-9,0
fQkhxkLP,,,,24,-2,0
do6jmL9r,,,,13,17,0
HFbbP8ze,,,,,1,0
TgHg4D5l,-3,VAL_B,5,7,8,0
w5Ln8Mw4,230,VAL_H,1,4,10,0
JPPARxgu,220,VAL_A,4,4,25,0
beRUnuk3,,,,,-10,0
dWNBaKsj,235,VAL_B,6,12,-1,0
mztFV80k,,,,52,2,0
mOIoqqQz,,VAL_B,,9,5,0
8CawIwUE,,,,11,-1,0
BTNd0C27,150,VAL_B,3,7,19,0
Ocyl2A3y,,,,12,-5,0
GVmtcvtD,,,,,5,0
6ElmV9Of,,,,18,-1,0
HaH3OXe6,,,,17,2,0
qvx73DoA,285,VAL_M,2,3,-6,0
TPFCQKxL,-3,VAL_B,7,3,3,0
kR7DDI5q,255,VAL_B,3,8,8,0
THpf9oFJ,-2,VAL_B,3,4,-3,0
u8geyCNt,180,VAL_B,4,26,19,0
FRzsy6PL,210,VAL_B,1,9,7,0
wkTigSqB,,,,,21,0
JCc1fpCu,165,VAL_A,1,8,11,0
y4CREZiH,,,,3,-6,0
PRQUOI0W,235,VAL_B,5,4,-3,0
UdqLVocv,,,,10,4,0
fGQqSSBS,,,,14,19,0
soDw52kG,,,,7,19,0
25KfOkyd,,,,7,14,0
bOQABJXS,,,,16,23,0
3nVXBA5Z,310,VAL_B,2,7,-8,0
ucZr1zxZ,,,,9,-9,0
R3EVOSYN,,,,9,1,0
844kXsLV,220,VAL_B,4,4,23,0
pHSjasIn,,,,24,-3,0
P055ZAQv,270,VAL_B,6,4,19,0
FnvvXEm3,,,,8,9,0
oB0bRykU,,,,8,5,0
HWlk7InW,,,,15,6,0
lOLoyaAA,270,VAL_B,4,8,1,0
BT4aG50E,225,VAL_B,5,7,19,0
rmrtFdQa,-3,VAL_B,7,37,-11,0
GVIcSk9Y,,,,8,4,0
Lfmvk8Y2,155,VAL_B,2,6,28,0
EIG1lcVh,200,VAL_A,2,8,11,0
kLAVVwuE,,,,11,-8,0
PXDhNkX4,,,,,20,0
q0wpvbPz,,VAL_B,,7,18,0
ruHeJw9S,,,,3,17,0
HdgEdqrw,-3,VAL_B,3,4,0,1
emEHqNv1,,,,8,16,0
NHjWaN8P,,,,,-7,0
6q2P7Kb3,165,VAL_B,5,3,8,0
Xhm8Fb6M,,,,9,12,0
34wFBmeD,300,VAL_A,6,2,7,0
1dDU4CI5,,,,14,4,0
yCxasWJn,,,,34,6,0
5APgmtG0,185,VAL_B,4,7,15,0
Rq6OUb5v,180,VAL_B,5,2,2,0
x5cvjEmG,,,,8,16,0
eUbeKDdg,290,VAL_B,6,9,14,0
VMGhBMHd,305,VAL_B,7,4,-13,0
sCrNCyel,220,VAL_B,2,12,12,0
ZBbZB77n,,,,,-12,0
TrfbHIci,265,VAL_B,3,18,12,0
PVGEERsq,,,,8,-8,0
oWiFAHY9,,,,9,-3,0
rh6l9LBw,,,,7,10,0
ADngobOt,,,,9,11,0
81QlEWT0,,,,3,4,0
r7FvCd67,200,VAL_A,5,9,-7,0
iqBk1V0k,,,,16,-12,0
eARiQsw2,,,,3,21,0
iWvqILZJ,,,,9,-10,0
aMi7GIgA,,,,7,13,0
fepO29dh,,,,14,5,0
kl7O92Fr,,,,3,-3,0
oq8EXFJ0,,,,24,12,0
0AXtzarJ,,,,7,23,0
fMEjXbpW,,,,7,15,0
mICJDMZ8,-1,VAL_B,2,,-11,0
XvCa4b0u,,VAL_B,,7,19,0
cxQH7zJR,,,,6,20,0
LLZ36Hw7,,,,29,15,0
4EsQyDJC,,,,8,0,0
WRtqtluc,,,,35,17,0
M3SoWahr,888,VAL_B,8,8,6,0
rViwFcfG,,,,,9,0
ZcBFaGJZ,,,,8,-10,0
zUlTdQqp,200,VAL_D,1,,7,0
SoLfSSQI,,,,9,19,0
IIEDGAqt,,,,16,13,0
TTKg1MYY,,,,9,1,0
xsZcsEpL,,,,8,-11,0
UCcBTxCR,,,,13,10,0
ksU03xIJ,-3,VAL_B,6,14,7,0
2eCgoCLH,,,,7,7,0
BSb2TJvW,,,,7,21,0
CBMomUj4,,,,4,10,0
SOOHQFzc,205,VAL_M,4,7,-3,0
SWfmTrvN,310,VAL_B,7,10,17,0
xI3h7zWL,,,,9,13,0
Yv8hBT2i,,,,14,-2,0
ocVFwXPq,150,VAL_B,5,3,19,0
4YqG9F6N,225,VAL_B,6,,2,0
Joar3hXe,320,VAL_B,6,9,-4,0
IBM1SH1t,,,,,-1,0
jXoKnehx,,,,,10,0
JhGjEAlL,,,,10,0,0
QZOzJfJ2,280,VAL_B,4,8,20,0
XRO37ief,255,VAL_B,5,7,-11,0
OPLu7khp,,,,9,2,0
Ev99S2i3,,,,8,16,0
1WYXE9S7,,,,17,-5,0
tfokjWLv,,,,10,6,0
3jH2B8bR,,,,8,-11,0
yxWFbeV9,,,,,22,0
osIBBvH1,290,VAL_B,2,4,0,0
6k0rahKP,,VAL_B,8,4,1,0
2FXbVhel,,,,8,-5,0
J1NvE55W,,,,8,12,0
GY7ml4Au,230,VAL_B,6,4,-2,0
FyQeIkw1,,VAL_B,,32,-5,0
SPkvn4sK,250,VAL_B,2,9,-2,0
D9rRKBEI,,,,8,8,0
GAXCC4sA,130,VAL_B,3,14,21,0
1PYogdFd,,VAL_B,1,10,4,0
iuCg4CFW,-3,VAL_H,5,6,0,0
tQCi8S4t,,,,16,12,0
YPkU3rnu,-1,VAL_B,1,8,19,0
VRBU2tMZ,-2,VAL_B,5,8,-14,0
hBSExjVq,-3,VAL_B,7,39,-8,0
HeIDhY0D,-3,VAL_D,4,3,4,0
hQV4CC4L,200,VAL_B,4,5,20,0
9OrOJ1R1,140,VAL_B,3,2,17,0
SMs0Qpqn,,,,8,5,0
sHeWMiuV,380,VAL_B,5,10,-7,0
q3RkFN3h,170,VAL_A,5,8,1,0
NDaCZZ3n,,,,,1,0
PKBvV0lq,,,,7,19,1
2clJ4GUx,215,VAL_B,4,9,4,0
Yw1I61HG,,,,,15,0
7JaJC0LB,130,VAL_B,3,7,14,0
tuIgvXOk,,,,19,7,0
SQLXVpi0,250,VAL_B,5,7,-6,0
5Yl947Lk,185,VAL_B,5,6,-7,0
PMWCup08,210,VAL_B,5,8,-6,0
doMdC1lI,235,VAL_B,7,7,9,0
aBKAUhks,,,,10,11,0
YeRWPT28,210,VAL_B,7,5,-12,0
AUv0Y00Q,-3,VAL_B,6,,17,0
0fKVkzEH,,,,,22,0
umQOzBse,265,VAL_B,7,14,17,0
Vcm9SOqv,210,VAL_B,2,8,9,0
SRztsvUY,-3,VAL_M,5,15,8,0
YF74jb13,195,VAL_B,6,8,12,0
80IzSpjA,-3,VAL_B,2,,25,0
IHt7ny4m,215,VAL_B,5,3,22,0
FEFB6xdY,,,,11,-9,0
lSPkXrzp,205,VAL_M,5,4,-3,0
3GwzXU28,225,VAL_B,4,8,6,0
l1ssJ2ft,,,,,12,0
rCGfqBCw,,,,8,14,0
aHdWMZqd,225,VAL_B,4,16,-3,0
sLFcvHEE,,,,9,15,0
FbhKJtYQ,,,,9,10,0
sWdZb4za,,,,7,11,0
TNtlVQwl,375,VAL_B,1,15,-11,0
n7LkFDvb,,,,13,18,0
T9kYVPqi,,,,,20,0
PttJptdO,170,VAL_B,4,15,33,0
qT9CEbM4,,,,7,4,0
09Xy3RwZ,235,,2,3,-1,0
nZzwmJdI,335,VAL_M,5,7,4,0
ZqYMn3Tf,190,VAL_B,1,6,20,0
8DlzPcMk,,,,3,-3,0
l3NQAznu,,,,,-2,0
NVPErrkG,170,VAL_M,2,17,10,0
Y1MT3ryV,135,VAL_B,1,10,11,0
M00MJIm1,,,,,-9,0
KsmLUGYe,,,,8,20,0
I42evArd,205,VAL_B,7,16,11,0
159mCZxR,305,VAL_B,4,6,-9,0
RqJ1RgeB,,,,9,-8,0
Zyye6Ki4,235,VAL_B,1,,2,0
tLsKGXSK,145,VAL_B,1,7,31,0
GAxwLArg,175,VAL_B,4,3,8,0
cAWzeqfo,,,,7,1,0
fz1HCbhn,,,,,7,0
kjOpTV7s,,,,7,12,0
pWlWnlUQ,175,VAL_B,6,7,21,0
eODZPFVV,270,VAL_B,7,9,15,0
X1a3Cgck,220,VAL_B,4,6,0,0
5MIJjEDt,305,VAL_H,4,5,12,0
HGecTDtM,205,VAL_B,4,8,16,0
axhk4kFX,,VAL_B,,10,4,0
zWTOVrwo,180,VAL_B,4,6,4,0
3HXvPrsv,,,,12,-11,0
p82sZaOR,,,,4,15,0
OaPPYjYl,,,,8,2,0
oj7cgQNV,150,VAL_B,4,9,14,0
eLwTQhCD,,,,8,15,0
tAtn1ak8,210,VAL_B,5,9,14,0
sqLHA0ff,,,,8,8,0
e2NSVClh,295,VAL_B,1,8,-10,0
iscpu2ZA,,,,41,18,0
bZbuthxL,220,,4,8,-5,0
a1VwSqrA,,,,4,20,0
zVjZC8ua,,,,9,-3,0
kkOnRzkW,,,,15,-7,0
WEZX0OuV,155,VAL_B,1,8,21,0
7azaoFnc,,,,,-1,0
ttuY6mJ5,225,VAL_B,2,,5,0
aZCTpyEQ,,,,7,16,0
60HgeD1c,,,,,16,0
XbkbNZMA,200,VAL_B,3,9,5,0
qkObcgrT,,,,8,-5,0
e1N2uymV,280,VAL_B,6,,-4,0
IAwL5qwG,,,,,20,0
YjifpCAv,,,,41,-2,0
DvO8s6MH,,,,18,12,0
1D7QQd1C,165,VAL_B,3,11,19,0
2pEHLk6Q,,,,7,11,0
4lB76vp1,,,,8,16,0
0eCybSLZ,,,,9,-10,0
KN4qRrYE,270,VAL_B,4,,-6,0
rPrXKalB,-2,VAL_B,2,45,-15,0
AVkRWaQ5,255,VAL_B,3,4,-8,0
ia0zzsl8,250,VAL_B,6,,-4,0
Akhr3Ez4,,,,9,14,0
3VsFaKIv,190,VAL_M,3,3,-2,0
z6oeG82G,,,,8,17,0
IJXU1k4F,305,VAL_B,5,17,-2,0
UEFYeuQy,,,,17,-6,0
NtM88Nom,,,,7,-12,0
F3g7NYht,270,VAL_B,7,6,-2,0
J9AshJlu,,,,6,-3,0
wROQPp6m,195,VAL_B,3,6,-8,0
jpGHRJQC,225,VAL_B,6,6,-1,0
iKUOxa1i,,,,,6,0
a9l3ltMr,220,VAL_B,1,8,20,0
LqXbW0Kv,,,,8,-8,0
unyh5OH1,,,,4,2,0
V4ye1jHo,210,VAL_B,3,3,3,0
Lkj8hEPH,220,VAL_M,4,4,-8,0
ZCDhtxEv,,,,12,-7,0
RDQlgSfj,345,VAL_B,6,16,-4,0
ZmI0iZ2I,,,,4,-9,0
OSd3cGMw,,,,,2,0
UzdHkL1k,,,,13,4,0
Tgjz9pV5,,,,8,-4,0
1xcvPj87,-3,VAL_B,7,7,-6,0
LU70uI3G,325,VAL_M,7,,7,0
DqoEnCWG,255,VAL_B,1,,17,0
t1EC17qa,,,,23,-7,0
uc7dFFFH,,,,11,18,0
BB7r5SMY,,,,9,4,0
bdEzhiHb,,,,,3,0
SCl11pIi,,,,4,13,0
DPgg23tO,275,VAL_B,4,6,4,0
nbzAWTlG,,VAL_B,,9,-4,0
h7fayRCt,-3,VAL_B,7,9,-2,0
gmqhuf0V,,,,9,6,0
Nh2rViLx,155,VAL_B,2,5,8,0
AIjcBFZi,,,,8,19,0
wfSHJozV,-3,VAL_B,7,14,-1,0
LXuXRYCX,150,VAL_B,4,45,17,0
ueKGgH6q,310,VAL_B,5,7,15,0
4m7sUE05,230,VAL_I,6,4,1,0
iat6FrH9,,,,8,2,0
m3okfvjc,888,VAL_B,8,,-3,0
Mdzf1VCU,,,,16,8,0
MdIJma9W,210,VAL_B,3,,3,0
EMeJ5XAU,,,,,5,0
QESnCXvi,160,VAL_B,6,,13,0
VKHNJLCS,,,,8,15,0
gQzjMtya,,,,17,8,0
HbcRgwvW,190,VAL_B,2,7,-6,0
JmiksM7R,,,,8,11,0
vaNsmUr6,,VAL_B,4,14,13,0
TsQQjZrE,300,VAL_M,7,9,3,0
FgLLgdMG,,,,8,9,0
axynhBjo,,,,8,11,0
5zo2t0AT,,,,,19,0
g75ZQfRo,,VAL_B,,10,1,0
OBdi6Tsl,,,,8,-1,0
jxWr4V7s,205,VAL_B,5,,-9,0
1odT7EPU,,,,9,12,0
CuDpjiKh,210,VAL_B,7,4,3,0
R5ZaPnxt,385,VAL_B,6,3,2,0
xwTV7abE,260,VAL_B,4,7,19,0
akf9nS2a,240,VAL_B,5,30,-15,0
m4OqEI1A,,,,8,19,0
MYdHBPjw,-3,VAL_B,7,6,18,0
zKVjyAFL,,,,13,16,0
ZJrBcLF1,270,VAL_B,7,9,10,0
ZZJYw0EE,-1,VAL_B,2,17,1,0
lEX9pOmM,,,,7,18,0
UoUN2l2K,,,,,0,0
w5Kpc2ti,,,,8,18,0
gOpj1wT0,220,VAL_K,6,8,4,0
QRilRH0G,,,,7,9,0
JKry9vDi,,,,8,12,0
UIs3BNnJ,,,,8,20,0
Q3Hb40rx,,VAL_B,,15,12,0
MAOQKqej,,,,15,19,0
Meaxzm2c,,,,,21,0
aT7ArOE2,-3,VAL_B,1,,2,0
tOmmxZZe,120,VAL_B,1,3,38,0
awsN8XGC,,,,8,-1,0
HG4spBWn,,,,9,3,0
8lQD258U,255,VAL_B,5,7,-5,0
DEv2xfzq,-3,VAL_B,6,4,17,0
cRkfMAvA,,,,16,-7,0
FFHe8DcI,-3,VAL_B,7,7,14,0
sYjoYtZ1,,,,18,1,0
mcTC831E,,,,,-5,0
4sciKs6X,,,,8,-3,0
AVChEJf0,,,,,1,0
IcJtF5Nm,290,VAL_B,6,3,-2,0
SV3S2Z6r,,,,3,11,0
xhF4w0jS,-3,VAL_B,7,7,8,0
kkP7ClQx,,,,7,-12,0
eU8RtWRo,180,VAL_B,1,6,-4,0
mMrNIpy1,,,,7,22,0
oULPBs7X,290,VAL_B,6,,5,0
xsHOZx99,185,VAL_B,4,,19,0
3YMppgvp,220,VAL_A,7,5,-15,0
7L25e06b,,,,9,-3,0
DjJzAyCw,220,VAL_A,2,6,13,0
0wjr4ncS,230,VAL_B,1,14,-3,0
IKcYkNi9,,,,7,6,0
zSr3QMLd,225,VAL_B,7,7,-1,0
PHdfXWRA,,,,16,-11,0
CT3J9Rdl,-2,VAL_B,5,9,-8,0
3gCBXVj7,,,,8,-3,0
6TYXcddg,220,VAL_M,1,6,19,0
YOP1kIvm,155,VAL_B,1,5,21,0
YSwEDS7w,,,,9,-6,0
gInY4bMD,215,VAL_B,4,8,16,0
4q7m238I,275,VAL_B,4,2,5,0
J9571UzX,170,VAL_B,4,10,15,0
X9blkxw1,190,VAL_A,7,7,0,0
QCftomVV,,,,17,-4,0
qLLkpjgz,140,VAL_B,4,9,1,0
2b8JUVd1,115,VAL_B,1,5,26,0
3BiSYmwB,255,VAL_B,4,3,-4,0
1w7wMghc,,,,8,-7,0
fw1Ia02r,230,VAL_F,5,9,1,0
hSkdNGAx,,,,7,9,0
MLQg0b9N,,,,2,-5,0
fVIGyYVP,,,,7,17,0
iwwGKMfL,,,,7,13,0
FvfR8l8O,265,VAL_B,4,8,-5,0
kU8bYB7g,295,VAL_B,3,15,-7,0
yiufpCvo,,,,9,-9,0
zsT2R9dr,,,,8,2,0
STy8HVit,220,VAL_A,4,,10,0
ng7FH2Kw,,,,8,19,0
e2pHUA5L,,,,,18,0
sAYxcUrj,,,,,-9,0
9wkDKqpg,,,,8,-7,0
nWYi4m6X,180,VAL_B,1,8,8,0
nmTR31lM,-3,VAL_B,3,6,4,0
mB56fW0L,-3,VAL_H,3,7,5,0
58qMf6mE,185,VAL_M,7,4,18,0
iKimUNCE,,,,16,-7,0
t0IlGuBY,,,,9,9,0
C1NK8Gqi,235,VAL_B,7,11,-10,0
A0YmCnm7,,,,,10,0
ymT0Ta8a,200,VAL_B,2,33,14,0
bh2JYS2o,,,,8,8,0
KbuFHneT,185,VAL_B,5,8,7,0
83pp6Rz0,,,,9,5,0
7KkVZdjD,,,,7,-1,0
j7GyXUnS,,,,9,13,0
MfLPxl87,335,VAL_B,3,,-5,0
eWywHHSN,220,VAL_B,2,9,1,0
Mrjdctjb,-3,VAL_B,6,9,9,0
Qt7lU6vO,,,,7,12,0
YtXjlloB,195,VAL_B,4,8,-6,0
rDrjarNx,,,,6,10,0
f7aF12PM,220,VAL_B,2,8,18,0
kFMBeu3N,888,VAL_B,8,18,19,0
fo02yNd5,185,,4,15,-5,0
rgzViTzz,195,VAL_M,2,7,27,0
vFsvBxsz,,,,7,1,0
0wfZSbpE,255,VAL_B,5,14,0,0
fEraJH7J,-3,VAL_B,5,8,7,0
v8ncn4Pc,195,VAL_A,7,18,13,0
ICyBp5jx,,,,9,20,0
i3BdYRDl,-3,VAL_B,7,,0,0
5ArJzkk2,360,VAL_B,2,3,-7,0
vV8NphFP,,,,4,-8,0
krys7dwQ,210,,4,8,-2,0
MyfASEmY,,,,4,-12,0
VQ713lVx,,,,35,-4,0
xK1LxO5u,-3,VAL_B,6,4,9,0
75aNUQwJ,315,VAL_A,6,16,14,0
nmDdrSQE,,,,34,23,0
5uT13apD,,,,10,10,0
LJIi9TZX,,,,31,13,0
JpFV6IMd,,,,43,6,0
paYnAeQW,165,VAL_B,4,8,10,0
4iZMS940,,,,3,24,0
NG5vZ3mN,,,,4,-10,0
ecLn0qC9,145,VAL_B,1,9,19,0
3KyAwXTm,,,,8,17,0
mrRmZybx,,,,18,15,0
ATZif2aF,295,VAL_B,4,,-7,0
16Ezpd4e,,,,,6,0
TaQNgYtM,,,,,19,0
XrnJulxb,225,VAL_B,7,9,-13,0
1NFs6gIu,,,,9,3,0
ghO8TAsA,,,,8,-2,0
y2a0ghyh,,,,,-6,0
WbsLOJTP,210,VAL_B,2,12,12,0
pYStY3Oy,,VAL_B,,9,-14,0
ZBChO2aL,250,VAL_B,6,9,13,0
6lx8bXbf,,,,34,-4,0
Ajgj9Zkg,210,VAL_B,5,14,-3,0
HGIikCMm,,,,,17,0
HlDRQ3fk,,,,,11,0
Bo6sMsqp,,VAL_B,,48,3,0
UX7FfmgX,,VAL_B,,7,4,0
sulC22F7,,,,,11,0
4ru4xlOC,,,,8,20,0
UzpUawDq,310,VAL_B,7,3,-5,0
9ccTUe55,-3,VAL_B,5,17,-7,0
EW1Dynbt,,,,9,-4,0
82CvNzhf,,,,8,3,0
fV2v4qFD,,,,,-6,0
ocJjWaYs,165,VAL_B,5,9,11,0
kkBzN9WX,,,,20,-7,0
hPJkB3xO,320,VAL_B,7,4,5,0
OBzQgCeX,310,VAL_B,6,18,-10,0
CU7ajb9x,155,VAL_B,4,8,14,0
MNNlnXCe,,,,,2,0
eupiUH3m,,VAL_B,,,2,0
2V9cFDQo,170,VAL_B,3,7,-1,0
Vc5PtVNF,,,,15,2,0
Hnwkuez1,305,VAL_A,3,6,22,0
D6YE2CIX,270,VAL_B,1,6,0,0
XUEnlZ5f,215,VAL_B,5,8,8,0
DKbjZ8De,380,VAL_B,4,6,6,0
LuOxU2s8,265,VAL_B,5,8,-2,0
PriCbjMS,220,VAL_M,6,5,16,0
7AKlHqT4,-3,VAL_A,7,3,17,0
G68tLhg3,-3,VAL_B,6,,13,0
yZEa4I2A,170,VAL_B,1,4,27,1
DsN903VH,,,,8,3,0
AaTRXCxa,,,,9,19,0
wyZSgke2,,,,7,-12,0
vJKXYw3F,,VAL_B,4,8,1,0
l9umxHBD,-3,VAL_A,6,16,20,0
xwYDx3c8,235,,2,4,-4,0
437gDmZ1,250,VAL_B,7,15,-4,0
rgFOL3Pa,-1,VAL_B,2,10,14,0
8XGjAcLn,,,,25,17,0
hl00ZjA1,140,VAL_B,3,,19,0
ZS6TMMde,240,VAL_B,3,9,16,0
gTKJVM5s,,,,7,-6,0
3nCAQ1RQ,,,,,11,0
uJcwNZaZ,250,VAL_B,5,6,-2,0
Pn05td6G,-1,VAL_B,1,,-5,0
2q8dxQYB,280,VAL_B,4,9,-1,0
TzMATiqt,175,VAL_B,1,,21,0
kETeb1vB,,,,,13,0
3zkJExYO,,,,,3,0
OcBwKpP4,,,,8,9,0
TxZA0lwD,,,,9,15,0
ks2qkXJK,,,,8,17,0
5qO00qiD,215,VAL_B,6,6,-8,0
tW16FSOy,,,,3,-1,0
GWRhyyle,-3,VAL_H,7,6,12,0
IF8qd6Q5,,,,31,20,0
CiDXVngt,225,VAL_H,4,3,18,0
As0fonlB,,,,16,-7,0
hFQLP1mG,150,VAL_B,4,7,12,0
VHWQ4wEz,,,,7,-11,0
rk2bEBXC,,,,31,-1,0
QXQfM76b,,,,,-16,0
dCnW3pJO,135,VAL_B,1,6,21,0
ihcnCwBB,135,VAL_M,5,8,21,0
HXPO2zfG,220,VAL_B,6,7,10,0
wQ64OxkZ,215,VAL_B,6,,-9,0
w5RWtk9W,888,VAL_D,8,9,16,0
BUVjxCYN,,,,4,1,0
1sMb2qul,120,VAL_B,3,7,23,0
QIC8ou2e,,,,9,3,0
WH7Q57S1,,,,8,19,0
ebuXdghE,225,VAL_B,1,,1,0
tzOUF1sY,195,VAL_B,7,2,-11,0
Ygg2h0ve,215,VAL_B,7,9,5,0
1hTAszjE,325,VAL_B,3,8,11,0
3P7r9Iyk,,VAL_B,,13,11,0
sBKDdxql,,,,15,-8,0
cO7xx7GN,295,VAL_A,7,7,-1,0
5TkAk96c,,,,,-5,0
rsafRZAf,,,,9,6,0
sBbupK2r,,,,9,1,0
oXRK83YJ,215,VAL_B,1,8,-5,0
svbJNAje,,,,,5,0
AuwMW8oo,,VAL_B,,9,8,0
1j7hzszE,,,,,6,0
8WinKXLT,250,,2,6,-1,0
DNsYqNJz,,,,,19,0
P3Dq7Aqj,235,VAL_B,4,3,20,0
dkbQ7is9,,,,,-4,0
2yXA0QkR,240,VAL_B,5,3,-2,0
C4KqIZl5,,,,,0,0
wQEdnUs9,,,,31,20,0
tF5nMFLL,260,VAL_I,7,3,10,0
K7qSPDzJ,,,,,5,0
yoXMnNtp,,,,,16,0
QtNl8nVR,165,VAL_B,4,4,13,0
c3zCYsla,170,VAL_B,4,6,21,0
p3PD2tQX,,,,46,15,0
2LrNjAKm,,,,8,8,0
BCYMh4RG,-3,VAL_B,6,7,-10,0
AmuGEiJR,,,,6,11,0
xahO1ENW,175,VAL_D,1,8,6,0
RyvysgjH,,,,7,-2,0
2FlljDzg,,,,10,-9,0
Ka3C2WiF,,,,,17,0
RMHihyCe,-3,VAL_B,7,9,13,0
rIFj3ruc,110,VAL_B,3,7,29,0
963b7Yz8,270,VAL_B,6,6,-6,0
tQvKSwjk,260,VAL_M,2,,-5,0
xP7rqtHN,,,,7,6,0
RIyZRdmo,215,VAL_B,2,9,-5,0
8P5HqYyO,,,,3,2,0
H6V5K7XF,210,VAL_K,5,2,-7,0
bt6Xml1H,180,VAL_B,4,4,-10,0
eILRl9QU,,,,8,-4,0
jQfBAn8r,-1,VAL_M,1,8,30,0
4eCGo7JC,155,VAL_B,1,2,18,0
7E7bbby2,,,,,10,0
Q6IFnkTM,,,,7,17,0
XBGDlSSH,,,,,0,0
F4dJGdDw,300,VAL_B,1,9,-1,0
0wj9HNcY,,,,9,-9,0
Rdjw8iCi,,,,8,-1,0
5UMsj0KW,250,VAL_B,7,8,-10,0
inDS68u1,,,,11,-10,0
fZhaQBuA,,,,9,3,0
RqgHKvk0,,,,,-13,0
MVij551t,,,,,7,0
3cCguicy,,,,8,-6,0
QKY3hJFl,210,VAL_B,4,,-2,0
QXvu7r3B,,,,9,20,0
Zzj1m2RM,,,,9,-6,0
WZohL8FH,155,VAL_A,1,9,17,0
CQGwwivs,210,VAL_B,3,,-12,0
UaHll6vv,,,,,8,0
VokuLr1M,,,,9,10,0
kDstHJp3,,,,17,8,0
RmyLQFVL,,,,7,-3,0
wKCneAFV,,,,,0,0
bnyLdFPq,,,,15,10,0
